year,month,day,carrier,origin,dest,delayed
2013,1,7,DL,JFK,LAS,0
2013,1,7,EV,EWR,GRR,0
2013,1,7,EV,EWR,MYR,0
2013,1,7,DL,LGA,PBI,0
2013,1,7,MQ,JFK,DCA,0
2013,1,7,EV,EWR,MEM,0
2013,1,7,B6,JFK,SAN,0
2013,1,7,EV,EWR,CLT,1
2013,1,7,AA,LGA,STL,0
2013,1,7,AA,LGA,ORD,0
2013,1,7,B6,JFK,JAX,0
2013,1,7,MQ,LGA,ATL,0
2013,1,7,EV,EWR,PWM,0
2013,1,7,9E,JFK,RDU,0
2013,1,7,US,LGA,CLT,0
2013,1,7,F9,LGA,DEN,0
2013,1,7,DL,JFK,SJU,0
2013,1,7,EV,EWR,BTV,1
2013,1,7,UA,EWR,MCO,0
2013,1,7,WN,EWR,MDW,0
2013,1,7,AA,LGA,DFW,0
2013,1,7,9E,JFK,BOS,0
2013,1,7,MQ,LGA,RDU,0
2013,1,7,UA,EWR,SFO,0
2013,1,7,UA,EWR,FLL,0
2013,1,7,UA,EWR,SAN,0
2013,1,7,B6,EWR,RSW,0
2013,1,7,UA,EWR,BOS,0
2013,1,7,US,JFK,CLT,0
2013,1,7,EV,EWR,RIC,0
2013,1,7,9E,JFK,DCA,0
2013,1,7,EV,EWR,DTW,1
2013,1,7,AA,JFK,SJU,0
2013,1,7,B6,JFK,TPA,0
2013,1,7,MQ,LGA,CLE,0
2013,1,7,EV,EWR,DTW,0
2013,1,7,US,LGA,DCA,0
2013,1,7,UA,EWR,IAH,0
2013,1,7,US,LGA,BOS,0
2013,1,7,MQ,LGA,DTW,0
2013,1,7,EV,EWR,MCI,0
2013,1,7,B6,JFK,AUS,0
2013,1,7,DL,EWR,ATL,0
2013,1,7,AA,JFK,MIA,0
2013,1,7,VX,JFK,LAX,0
2013,1,7,UA,EWR,TPA,0
2013,1,7,EV,EWR,XNA,0
2013,1,7,DL,JFK,LAX,0
2013,1,7,UA,EWR,ORD,0
2013,1,7,DL,LGA,DTW,0
2013,1,7,DL,LGA,MCO,0
2013,1,7,DL,EWR,ATL,1
2013,1,7,9E,JFK,DTW,0
2013,1,7,DL,LGA,FLL,0
2013,1,7,UA,EWR,CLE,0
2013,1,7,B6,JFK,ROC,0
2013,1,7,UA,LGA,ORD,0
2013,1,7,UA,EWR,PBI,0
2013,1,7,AA,JFK,LAX,0
2013,1,7,EV,EWR,CVG,0
2013,1,7,EV,EWR,JAX,1
2013,1,7,UA,LGA,IAH,0
2013,1,7,UA,EWR,DEN,0
2013,1,7,MQ,LGA,CLT,0
2013,1,7,UA,EWR,STT,0
2013,1,7,UA,EWR,LAS,0
2013,1,7,B6,LGA,FLL,0
2013,1,7,EV,EWR,STL,0
2013,1,7,EV,EWR,RDU,1
2013,1,7,9E,EWR,CVG,1
2013,1,7,B6,JFK,BOS,0
2013,1,7,B6,JFK,BTV,0
2013,1,7,EV,EWR,DTW,1
2013,1,7,UA,EWR,LAX,0
2013,1,7,9E,JFK,ROC,0
2013,1,7,DL,LGA,ATL,1
2013,1,7,B6,JFK,BUF,0
2013,1,7,B6,JFK,FLL,0
2013,1,7,EV,EWR,ATL,0
2013,1,7,B6,LGA,PBI,0
2013,1,7,B6,JFK,MCO,0
2013,1,7,VX,JFK,LAS,0
2013,1,7,AA,EWR,DFW,1
2013,1,7,AA,LGA,MIA,0
2013,1,7,WN,LGA,BNA,0
2013,1,7,EV,EWR,DCA,0
2013,1,7,B6,JFK,PWM,0
2013,1,7,9E,LGA,GRR,0
2013,1,7,AA,LGA,ORD,0
2013,1,7,UA,EWR,EGE,0
2013,1,7,WN,LGA,MKE,0
2013,1,7,9E,JFK,PHL,0
2013,1,7,US,LGA,BOS,0
2013,1,7,B6,EWR,FLL,0
2013,1,7,MQ,LGA,ATL,0
2013,1,7,US,JFK,PHX,0
2013,1,7,US,LGA,DCA,0
2013,1,7,DL,JFK,SFO,0
2013,1,7,EV,JFK,IAD,0
2013,1,7,UA,EWR,FLL,0
2013,1,7,DL,JFK,LAS,0
2013,1,7,US,LGA,CLT,0
2013,1,7,B6,JFK,LAS,0
2013,1,7,WN,EWR,DEN,1
2013,1,7,B6,JFK,SJU,1
2013,1,7,EV,EWR,IND,0
2013,1,7,AA,LGA,DFW,1
2013,1,7,UA,EWR,MIA,1
2013,1,7,EV,EWR,BNA,0
2013,1,7,MQ,EWR,ORD,0
2013,1,7,UA,EWR,MCO,0
2013,1,7,B6,EWR,SJU,1
2013,1,7,UA,EWR,SEA,0
2013,1,7,US,EWR,PHX,0
2013,1,7,DL,LGA,SRQ,0
2013,1,7,EV,EWR,IAD,0
2013,1,7,US,JFK,CLT,0
2013,1,7,EV,LGA,IAD,1
2013,1,7,UA,LGA,IAH,0
2013,1,7,FL,LGA,ATL,0
2013,1,7,AA,JFK,SFO,0
2013,1,7,B6,JFK,RDU,1
2013,1,7,US,EWR,CLT,0
2013,1,7,EV,EWR,DTW,0
2013,1,7,MQ,LGA,RDU,0
2013,1,7,EV,EWR,CHS,0
2013,1,7,B6,JFK,SFO,0
2013,1,7,DL,EWR,ATL,0
2013,1,7,DL,LGA,ATL,1
2013,1,7,DL,LGA,MSP,0
2013,1,7,VX,JFK,SFO,0
2013,1,7,AA,LGA,ORD,0
2013,1,7,AA,LGA,DFW,1
2013,1,7,B6,JFK,MCO,0
2013,1,7,DL,LGA,MEM,0
2013,1,7,HA,JFK,HNL,1
2013,1,7,US,LGA,BOS,0
2013,1,7,EV,EWR,MKE,0
2013,1,7,AA,LGA,DFW,0
2013,1,7,UA,EWR,RSW,0
2013,1,7,B6,LGA,FLL,0
2013,1,7,DL,JFK,SLC,0
2013,1,7,UA,EWR,LAS,0
2013,1,7,EV,EWR,RDU,0
2013,1,7,UA,JFK,SFO,0
2013,1,7,EV,EWR,GSO,1
2013,1,7,UA,EWR,IAH,1
2013,1,7,US,LGA,DCA,0
2013,1,7,WN,LGA,MDW,0
2013,1,7,MQ,JFK,DCA,0
2013,1,7,MQ,LGA,DTW,0
2013,1,7,UA,EWR,BOS,0
2013,1,7,B6,JFK,BTV,0
2013,1,7,MQ,LGA,BNA,1
2013,1,7,WN,LGA,STL,0
2013,1,7,UA,EWR,PBI,0
2013,1,7,DL,LGA,MIA,0
2013,1,7,DL,LGA,DTW,0
2013,1,7,DL,LGA,ATL,0
2013,1,7,MQ,LGA,CMH,1
2013,1,7,UA,LGA,DEN,0
2013,1,7,EV,LGA,PIT,0
2013,1,7,AA,LGA,MIA,0
2013,1,7,UA,LGA,ORD,1
2013,1,7,MQ,LGA,CLE,0
2013,1,7,US,LGA,CLT,0
2013,1,7,AA,LGA,ORD,0
2013,1,7,B6,EWR,MCO,0
2013,1,7,B6,JFK,LAX,0
2013,1,7,UA,JFK,LAX,0
2013,1,7,DL,LGA,MSP,0
2013,1,7,UA,EWR,MCO,0
2013,1,7,EV,EWR,RDU,0
2013,1,7,B6,JFK,RSW,0
2013,1,7,DL,JFK,SJU,0
2013,1,7,EV,EWR,MCI,0
2013,1,7,WN,EWR,STL,0
2013,1,7,UA,EWR,DEN,0
2013,1,7,AA,EWR,MIA,0
2013,1,7,VX,JFK,LAX,0
2013,1,7,FL,LGA,CAK,0
2013,1,7,UA,EWR,SJU,0
2013,1,7,UA,EWR,TPA,0
2013,1,7,DL,LGA,TPA,0
2013,1,7,DL,LGA,FLL,1
2013,1,7,EV,EWR,BTV,0
2013,1,7,DL,LGA,PBI,0
2013,1,7,DL,EWR,ATL,0
2013,1,7,9E,JFK,BOS,0
2013,1,7,B6,JFK,HOU,0
2013,1,7,B6,EWR,BOS,0
2013,1,7,MQ,LGA,BNA,0
2013,1,7,MQ,LGA,MSP,1
2013,1,7,US,LGA,BOS,0
2013,1,7,AA,JFK,LAX,0
2013,1,7,MQ,JFK,DCA,0
2013,1,7,UA,EWR,IAH,0
2013,1,7,AA,JFK,LAX,1
2013,1,7,MQ,LGA,ATL,0
2013,1,7,DL,LGA,ATL,0
2013,1,7,DL,JFK,LAX,0
2013,1,7,US,JFK,CLT,0
2013,1,7,VX,JFK,SFO,0
2013,1,7,WN,EWR,MDW,0
2013,1,7,US,LGA,DCA,1
2013,1,7,B6,JFK,SYR,0
2013,1,7,WN,EWR,BWI,0
2013,1,7,EV,EWR,ORF,0
2013,1,7,MQ,EWR,ORD,0
2013,1,7,EV,EWR,PWM,0
2013,1,7,MQ,LGA,RDU,1
2013,1,7,B6,JFK,LGB,0
2013,1,7,B6,JFK,BUF,0
2013,1,7,UA,EWR,SFO,0
2013,1,7,MQ,JFK,RDU,0
2013,1,7,DL,JFK,SLC,0
2013,1,7,WN,LGA,MKE,0
2013,1,7,UA,EWR,MIA,0
2013,1,7,AA,JFK,BOS,0
2013,1,7,EV,EWR,DAY,1
2013,1,7,AA,JFK,MIA,0
2013,1,7,AA,LGA,DFW,0
2013,1,7,AA,LGA,MIA,0
2013,1,7,EV,EWR,ATL,0
2013,1,7,DL,LGA,MCO,0
2013,1,7,EV,EWR,DTW,0
2013,1,7,AA,LGA,DFW,1
2013,1,7,UA,EWR,SFO,1
2013,1,7,B6,JFK,BOS,0
2013,1,7,UA,LGA,IAH,0
2013,1,7,DL,LGA,DTW,0
2013,1,7,UA,EWR,MCO,0
2013,1,7,9E,EWR,CVG,0
2013,1,7,WN,LGA,DEN,0
2013,1,7,MQ,LGA,CMH,0
2013,1,7,US,LGA,BOS,0
2013,1,7,US,LGA,DCA,0
2013,1,7,US,LGA,CLT,0
2013,1,7,9E,JFK,PHL,0
2013,1,7,EV,EWR,RIC,0
2013,1,7,EV,EWR,BUF,1
2013,1,7,DL,LGA,ATL,0
2013,1,7,DL,JFK,MCO,1
2013,1,7,WN,EWR,HOU,0
2013,1,7,UA,EWR,BOS,0
2013,1,7,B6,JFK,PBI,0
2013,1,7,B6,JFK,ROC,0
2013,1,7,UA,EWR,PHX,1
2013,1,7,B6,JFK,FLL,0
2013,1,7,EV,EWR,DCA,0
2013,1,7,FL,LGA,ATL,0
2013,1,7,EV,EWR,BDL,0
2013,1,7,EV,EWR,ATL,1
2013,1,7,US,EWR,CLT,0
2013,1,7,AA,LGA,ORD,0
2013,1,7,MQ,LGA,DTW,0
2013,1,7,UA,EWR,DFW,1
2013,1,7,EV,EWR,STL,0
2013,1,7,MQ,LGA,RDU,0
2013,1,7,UA,EWR,LAX,0
2013,1,7,B6,EWR,MCO,0
2013,1,7,EV,EWR,BUF,0
2013,1,7,B6,JFK,SJU,0
2013,1,7,UA,JFK,LAX,1
2013,1,7,B6,LGA,SRQ,0
2013,1,7,UA,EWR,ORD,1
2013,1,7,EV,EWR,MEM,0
2013,1,7,EV,EWR,BWI,0
2013,1,7,B6,EWR,FLL,0
2013,1,7,AA,LGA,DFW,0
2013,1,7,DL,JFK,ATL,0
2013,1,7,VX,JFK,LAX,0
2013,1,7,AA,LGA,MIA,0
2013,1,7,B6,LGA,PBI,0
2013,1,7,B6,JFK,PWM,0
2013,1,7,B6,JFK,SEA,0
2013,1,7,UA,EWR,HNL,0
2013,1,7,AA,JFK,LAX,0
2013,1,7,B6,JFK,MCO,0
2013,1,7,US,EWR,PHX,0
2013,1,7,EV,EWR,MSN,1
2013,1,7,MQ,LGA,CLT,0
2013,1,7,WN,EWR,PHX,1
2013,1,7,UA,EWR,ORD,0
2013,1,7,EV,EWR,CHS,0
2013,1,7,WN,LGA,MDW,0
2013,1,7,UA,EWR,PBI,0
2013,1,7,UA,EWR,IAH,0
2013,1,7,US,LGA,BOS,0
2013,1,7,DL,LGA,ATL,0
2013,1,7,US,LGA,DCA,0
2013,1,7,EV,EWR,JAX,1
2013,1,7,EV,JFK,IAD,0
2013,1,7,B6,JFK,TPA,0
2013,1,7,MQ,LGA,CLE,0
2013,1,7,DL,EWR,ATL,0
2013,1,7,B6,JFK,BOS,0
2013,1,7,MQ,LGA,MSP,0
2013,1,7,EV,EWR,IAD,1
2013,1,7,DL,LGA,MSY,1
2013,1,7,MQ,EWR,ORD,0
2013,1,7,UA,EWR,TPA,0
2013,1,7,DL,LGA,MSP,0
2013,1,7,UA,JFK,SFO,0
2013,1,7,DL,JFK,SFO,0
2013,1,7,YV,LGA,IAD,0
2013,1,7,EV,EWR,DCA,0
2013,1,7,AA,EWR,DFW,1
2013,1,7,B6,JFK,SRQ,0
2013,1,7,DL,LGA,MCI,0
2013,1,7,EV,EWR,CVG,1
2013,1,7,EV,EWR,STL,0
2013,1,7,EV,EWR,CLT,1
2013,1,7,EV,EWR,MSP,0
2013,1,7,FL,LGA,ATL,1
2013,1,7,B6,JFK,PBI,0
2013,1,7,UA,EWR,MIA,0
2013,1,7,UA,EWR,BOS,0
2013,1,7,US,LGA,CLT,0
2013,1,7,EV,EWR,GSP,0
2013,1,7,9E,JFK,BOS,0
2013,1,7,AA,JFK,MCO,0
2013,1,7,B6,JFK,MCO,0
2013,1,7,MQ,LGA,ATL,0
2013,1,7,UA,EWR,CLE,0
2013,1,7,DL,LGA,PBI,0
2013,1,7,B6,JFK,JAX,1
2013,1,7,EV,EWR,MCI,0
2013,1,7,EV,EWR,MHT,1
2013,1,7,MQ,JFK,CLE,0
2013,1,7,DL,LGA,FLL,1
2013,1,7,MQ,JFK,RDU,0
2013,1,7,9E,JFK,ORF,0
2013,1,7,DL,LGA,DTW,1
2013,1,7,9E,JFK,BUF,0
2013,1,7,US,LGA,DCA,0
2013,1,7,AA,JFK,MIA,0
2013,1,7,AA,LGA,MIA,0
2013,1,7,US,LGA,BOS,0
2013,1,7,DL,LGA,ATL,0
2013,1,7,DL,JFK,LAX,0
2013,1,7,UA,LGA,IAH,0
2013,1,7,US,EWR,CLT,0
2013,1,7,AA,LGA,ORD,0
2013,1,7,B6,JFK,SYR,0
2013,1,7,B6,JFK,BUF,1
2013,1,7,UA,EWR,RSW,0
2013,1,7,UA,EWR,DEN,0
2013,1,7,UA,LGA,ORD,0
2013,1,7,B6,LGA,MCO,0
2013,1,7,MQ,LGA,CMH,0
2013,1,7,EV,EWR,PWM,0
2013,1,7,9E,JFK,DCA,0
2013,1,7,AA,LGA,DFW,0
2013,1,7,UA,EWR,LAX,0
2013,1,7,EV,EWR,RDU,0
2013,1,7,MQ,LGA,CLT,0
2013,1,7,MQ,JFK,IND,0
2013,1,7,UA,EWR,FLL,1
2013,1,7,UA,EWR,SFO,0
2013,1,7,EV,EWR,CLT,0
2013,1,7,UA,EWR,MCO,0
2013,1,7,UA,EWR,ORD,0
2013,1,7,UA,EWR,AUS,1
2013,1,7,WN,LGA,MKE,0
2013,1,7,UA,EWR,IAH,0
2013,1,7,9E,LGA,RIC,0
2013,1,7,9E,JFK,IAD,0
2013,1,7,MQ,LGA,XNA,0
2013,1,7,DL,LGA,MIA,0
2013,1,7,EV,EWR,GRR,0
2013,1,7,AA,LGA,STL,0
2013,1,7,MQ,JFK,DCA,0
2013,1,7,MQ,JFK,CMH,0
2013,1,7,EV,EWR,MKE,1
2013,1,7,B6,EWR,TPA,0
2013,1,7,EV,EWR,ORF,0
2013,1,7,AA,JFK,FLL,1
2013,1,7,UA,EWR,FLL,1
2013,1,7,US,LGA,CLT,0
2013,1,7,AA,LGA,DFW,0
2013,1,7,UA,LGA,DEN,1
2013,1,7,AA,JFK,SFO,0
2013,1,7,EV,EWR,BNA,0
2013,1,7,DL,EWR,ATL,0
2013,1,7,UA,LGA,CLE,0
2013,1,7,EV,EWR,MSP,0
2013,1,7,9E,JFK,ROC,0
2013,1,7,MQ,LGA,RDU,1
2013,1,7,UA,EWR,FLL,1
2013,1,7,EV,EWR,CVG,0
2013,1,7,AA,EWR,DFW,1
2013,1,7,B6,JFK,MSY,1
2013,1,7,UA,EWR,SAN,0
2013,1,7,AA,JFK,LAX,0
2013,1,7,DL,JFK,SLC,0
2013,1,7,WN,EWR,MDW,0
2013,1,7,UA,JFK,LAX,0
2013,1,7,DL,JFK,ATL,0
2013,1,7,9E,JFK,ORD,0
2013,1,7,MQ,JFK,PIT,1
2013,1,7,EV,EWR,SDF,0
2013,1,7,UA,EWR,BOS,0
2013,1,7,9E,JFK,MSP,0
2013,1,7,B6,JFK,PIT,0
2013,1,7,US,LGA,BOS,0
2013,1,7,FL,LGA,ATL,0
2013,1,7,MQ,JFK,CVG,1
2013,1,7,DL,JFK,DTW,1
2013,1,7,US,LGA,DCA,0
2013,1,7,B6,JFK,SJU,0
2013,1,7,AA,LGA,MIA,0
2013,1,7,B6,LGA,TPA,1
2013,1,7,DL,LGA,ATL,0
2013,1,7,YV,LGA,IAD,0
2013,1,7,9E,JFK,IND,0
2013,1,7,MQ,LGA,RDU,0
2013,1,7,DL,JFK,RSW,0
2013,1,7,B6,JFK,MCO,0
2013,1,7,DL,JFK,MCO,0
2013,1,7,AA,JFK,DFW,0
2013,1,7,DL,LGA,MCO,1
2013,1,7,UA,EWR,ORD,0
2013,1,7,EV,LGA,PIT,0
2013,1,7,9E,JFK,DFW,0
2013,1,7,B6,JFK,ORD,0
2013,1,7,EV,EWR,DTW,1
2013,1,7,EV,EWR,JAX,1
2013,1,7,DL,JFK,DEN,0
2013,1,7,9E,JFK,BOS,0
2013,1,7,DL,JFK,LAS,0
2013,1,7,EV,EWR,DAY,0
2013,1,7,9E,JFK,BWI,1
2013,1,7,DL,LGA,MSP,1
2013,1,7,DL,JFK,FLL,1
2013,1,7,AA,LGA,ORD,1
2013,1,7,9E,JFK,BNA,0
2013,1,7,DL,JFK,MIA,1
2013,1,7,WN,EWR,DEN,0
2013,1,7,MQ,LGA,BNA,0
2013,1,7,EV,EWR,DCA,0
2013,1,7,MQ,LGA,ATL,1
2013,1,7,EV,EWR,ALB,0
2013,1,7,9E,JFK,RDU,0
2013,1,7,B6,JFK,LAX,0
2013,1,7,9E,JFK,PHL,0
2013,1,7,B6,JFK,RSW,0
2013,1,7,US,JFK,PHX,0
2013,1,7,DL,LGA,DTW,0
2013,1,7,UA,EWR,CLE,0
2013,1,7,EV,EWR,SAV,0
2013,1,7,EV,EWR,ATL,0
2013,1,7,B6,EWR,BOS,0
2013,1,7,UA,EWR,IAH,0
2013,1,7,MQ,EWR,ORD,0
2013,1,7,AA,JFK,SJU,1
2013,1,7,US,EWR,PHX,0
2013,1,7,AA,LGA,DFW,0
2013,1,7,DL,LGA,TPA,1
2013,1,7,WN,LGA,STL,0
2013,1,7,EV,EWR,RDU,0
2013,1,7,VX,JFK,SFO,0
2013,1,7,EV,EWR,DTW,0
2013,1,7,9E,EWR,CVG,0
2013,1,7,DL,LGA,MEM,0
2013,1,7,WN,EWR,HOU,0
2013,1,7,UA,EWR,MCO,1
2013,1,7,UA,EWR,ORD,0
2013,1,7,UA,EWR,LAS,0
2013,1,7,AA,JFK,LAX,0
2013,1,7,DL,JFK,AUS,0
2013,1,7,US,LGA,DCA,0
2013,1,7,AA,JFK,LAS,0
2013,1,7,US,LGA,BOS,0
2013,1,7,UA,EWR,LAS,1
2013,1,7,EV,EWR,MEM,0
2013,1,7,DL,LGA,ATL,0
2013,1,7,DL,EWR,ATL,0
2013,1,7,UA,LGA,ORD,0
2013,1,7,B6,JFK,SAN,0
2013,1,7,EV,EWR,GSO,1
2013,1,7,DL,JFK,LAX,0
2013,1,7,DL,JFK,SJU,0
2013,1,7,EV,EWR,DCA,0
2013,1,7,9E,JFK,SAT,0
2013,1,7,B6,EWR,FLL,0
2013,1,7,DL,JFK,SFO,0
2013,1,7,WN,EWR,STL,0
2013,1,7,AA,JFK,BOS,0
2013,1,7,AA,JFK,EGE,0
2013,1,7,B6,JFK,ROC,0
2013,1,7,B6,JFK,BUR,0
2013,1,7,AA,EWR,DFW,0
2013,1,7,EV,EWR,STL,0
2013,1,7,AA,JFK,AUS,0
2013,1,7,UA,EWR,BOS,0
2013,1,7,EV,EWR,BWI,0
2013,1,7,B6,JFK,PBI,0
2013,1,7,DL,LGA,MCO,0
2013,1,7,B6,JFK,CLT,1
2013,1,7,AA,LGA,ORD,0
2013,1,7,UA,EWR,SAT,1
2013,1,7,UA,LGA,IAH,0
2013,1,7,DL,JFK,SAN,0
2013,1,7,MQ,JFK,DCA,0
2013,1,7,US,LGA,CLT,0
2013,1,7,MQ,LGA,RDU,1
2013,1,7,UA,LGA,DEN,0
2013,1,7,UA,EWR,SFO,0
2013,1,7,DL,LGA,FLL,1
2013,1,7,EV,EWR,RIC,0
2013,1,7,AA,EWR,MIA,0
2013,1,7,EV,EWR,CVG,0
2013,1,7,AA,JFK,ORD,0
2013,1,7,MQ,JFK,ORF,1
2013,1,7,MQ,JFK,BNA,0
2013,1,7,F9,LGA,DEN,0
2013,1,7,B6,JFK,FLL,1
2013,1,7,US,EWR,CLT,0
2013,1,7,FL,LGA,ATL,0
2013,1,7,UA,EWR,MCO,0
2013,1,7,AA,JFK,SAN,0
2013,1,7,DL,EWR,SLC,0
2013,1,7,VX,JFK,LAX,1
2013,1,7,UA,JFK,SFO,0
2013,1,7,UA,EWR,IAH,0
2013,1,7,EV,EWR,DTW,0
2013,1,7,B6,JFK,PHX,0
2013,1,7,AA,JFK,MIA,0
2013,1,7,B6,JFK,BTV,0
2013,1,7,UA,EWR,PDX,1
2013,1,7,WN,EWR,MDW,0
2013,1,7,WN,LGA,BNA,0
2013,1,7,EV,EWR,PIT,0
2013,1,7,AA,LGA,DFW,0
2013,1,7,MQ,LGA,XNA,0
2013,1,7,B6,JFK,RDU,0
2013,1,7,B6,EWR,PBI,0
2013,1,7,DL,LGA,DTW,0
2013,1,7,DL,JFK,PDX,0
2013,1,7,UA,EWR,SEA,1
2013,1,7,UA,EWR,TPA,0
2013,1,7,UA,JFK,LAX,0
2013,1,7,AA,JFK,SFO,0
2013,1,7,WN,EWR,BWI,0
2013,1,7,US,LGA,DCA,0
2013,1,7,US,LGA,BOS,0
2013,1,7,B6,LGA,MCO,0
2013,1,7,B6,JFK,FLL,0
2013,1,7,DL,LGA,ATL,0
2013,1,7,MQ,LGA,CMH,0
2013,1,7,B6,JFK,MCO,0
2013,1,7,UA,EWR,SAN,0
2013,1,7,UA,EWR,DFW,0
2013,1,7,AA,LGA,MIA,0
2013,1,7,B6,JFK,SJC,0
2013,1,7,UA,LGA,ORD,0
2013,1,7,MQ,LGA,BNA,0
2013,1,7,EV,EWR,MSP,0
2013,1,7,WN,LGA,MDW,0
2013,1,7,US,JFK,CLT,0
2013,1,7,B6,JFK,LGB,0
2013,1,7,UA,EWR,LAS,0
2013,1,7,UA,EWR,PBI,0
2013,1,7,B6,JFK,IAD,1
2013,1,7,EV,EWR,MHT,1
2013,1,7,9E,JFK,RIC,0
2013,1,7,DL,LGA,MSP,0
2013,1,7,UA,EWR,ORD,0
2013,1,7,DL,EWR,ATL,0
2013,1,7,MQ,LGA,DTW,1
2013,1,7,UA,EWR,CLE,0
2013,1,7,9E,JFK,ORF,0
2013,1,7,9E,JFK,MSP,0
2013,1,7,9E,JFK,DTW,0
2013,1,7,AA,LGA,ORD,0
2013,1,7,US,LGA,PHL,0
2013,1,7,MQ,LGA,CLE,0
2013,1,7,EV,EWR,DTW,0
2013,1,7,AA,EWR,LAX,0
2013,1,7,UA,EWR,SNA,0
2013,1,7,UA,EWR,BOS,0
2013,1,7,B6,JFK,LAS,0
2013,1,7,AS,EWR,SEA,0
2013,1,7,UA,JFK,SFO,0
2013,1,7,UA,EWR,FLL,1
2013,1,7,UA,EWR,LAX,1
2013,1,7,DL,LGA,DTW,0
2013,1,7,UA,EWR,DEN,0
2013,1,7,B6,EWR,MCO,0
2013,1,7,DL,JFK,SEA,0
2013,1,7,UA,EWR,LAX,0
2013,1,7,MQ,EWR,ORD,0
2013,1,7,MQ,JFK,BWI,0
2013,1,7,B6,JFK,BOS,1
2013,1,7,MQ,LGA,CRW,0
2013,1,7,DL,JFK,MIA,0
2013,1,7,9E,JFK,MSY,0
2013,1,7,AA,LGA,STL,0
2013,1,7,AA,JFK,SEA,1
2013,1,7,B6,JFK,BUF,0
2013,1,7,MQ,LGA,MSP,0
2013,1,7,DL,JFK,TPA,0
2013,1,7,US,LGA,BOS,0
2013,1,7,EV,JFK,IAD,0
2013,1,7,US,LGA,DCA,0
2013,1,7,DL,LGA,PIT,0
2013,1,7,EV,LGA,BHM,0
2013,1,7,EV,EWR,BNA,0
2013,1,7,FL,LGA,ATL,0
2013,1,7,B6,JFK,OAK,0
2013,1,7,EV,EWR,RIC,0
2013,1,7,DL,JFK,ATL,0
2013,1,7,DL,JFK,SFO,0
2013,1,7,UA,EWR,ORD,0
2013,1,7,EV,EWR,MCI,1
2013,1,7,AA,JFK,LAX,0
2013,1,7,9E,JFK,PIT,0
2013,1,7,VX,JFK,SFO,0
2013,1,7,EV,EWR,DSM,0
2013,1,7,WN,LGA,MKE,0
2013,1,7,MQ,LGA,RDU,0
2013,1,7,AA,EWR,DFW,0
2013,1,7,B6,JFK,SLC,0
2013,1,7,AA,JFK,SJU,0
2013,1,7,B6,JFK,MCO,0
2013,1,7,EV,EWR,OMA,0
2013,1,7,AA,LGA,ORD,0
2013,1,7,9E,JFK,ORD,0
2013,1,7,B6,JFK,SMF,0
2013,1,7,EV,EWR,GRR,1
2013,1,7,DL,LGA,ATL,1
2013,1,7,DL,JFK,FLL,0
2013,1,7,9E,JFK,RDU,0
2013,1,7,DL,LGA,MIA,0
2013,1,7,DL,JFK,PHX,0
2013,1,7,DL,LGA,MCO,0
2013,1,7,DL,JFK,LAX,1
2013,1,7,DL,JFK,LAS,0
2013,1,7,DL,LGA,TPA,0
2013,1,7,DL,LGA,FLL,0
2013,1,7,9E,JFK,IAD,0
2013,1,7,DL,JFK,MCO,1
2013,1,7,EV,EWR,CHS,0
2013,1,7,9E,JFK,CLT,0
2013,1,7,AA,LGA,DFW,0
2013,1,7,B6,LGA,PBI,1
2013,1,7,DL,JFK,SLC,0
2013,1,7,DL,LGA,MSY,0
2013,1,7,EV,LGA,IAD,0
2013,1,7,9E,JFK,CLE,0
2013,1,7,EV,EWR,OKC,0
2013,1,7,EV,EWR,TUL,0
2013,1,7,AA,JFK,TPA,0
2013,1,7,MQ,JFK,CMH,0
2013,1,7,EV,EWR,PWM,1
2013,1,7,9E,JFK,JAX,0
2013,1,7,WN,EWR,MDW,0
2013,1,7,9E,JFK,BWI,0
2013,1,7,UA,EWR,IAH,0
2013,1,7,EV,EWR,DCA,0
2013,1,7,EV,EWR,CVG,0
2013,1,7,AA,LGA,MIA,0
2013,1,7,DL,LGA,PBI,1
2013,1,7,UA,LGA,ORD,0
2013,1,7,EV,EWR,IAD,0
2013,1,7,US,LGA,BOS,0
2013,1,7,DL,LGA,ATL,0
2013,1,7,B6,JFK,SFO,0
2013,1,7,9E,LGA,TYS,0
2013,1,7,US,LGA,DCA,0
2013,1,7,UA,EWR,CLE,0
2013,1,7,B6,JFK,FLL,0
2013,1,7,DL,JFK,BOS,0
2013,1,7,MQ,JFK,RDU,0
2013,1,7,9E,JFK,CVG,0
2013,1,7,9E,JFK,BUF,0
2013,1,7,UA,EWR,MCO,0
2013,1,7,VX,JFK,LAX,0
2013,1,7,EV,EWR,MKE,0
2013,1,7,UA,EWR,MIA,0
2013,1,7,UA,EWR,TPA,0
2013,1,7,UA,LGA,IAH,1
2013,1,7,FL,LGA,CAK,0
2013,1,7,AA,JFK,BOS,0
2013,1,7,MQ,LGA,ATL,0
2013,1,7,EV,EWR,CLT,1
2013,1,7,B6,LGA,FLL,1
2013,1,7,UA,JFK,LAX,0
2013,1,7,UA,EWR,PBI,0
2013,1,7,9E,JFK,PHL,0
2013,1,7,MQ,LGA,CMH,0
2013,1,7,EV,EWR,MSP,0
2013,1,7,B6,JFK,TPA,0
2013,1,7,EV,EWR,GSP,1
2013,1,7,B6,JFK,AUS,0
2013,1,7,EV,EWR,MHT,0
2013,1,7,B6,EWR,BOS,0
